sku,location,forecast_date,forecasted_demand,confidence_p10,confidence_p50,confidence_p90,confidence_score,model_version,generated_at
SKU-013,Store-PHX,2026-03-04,68.58,43.88,68.58,93.28,0.89,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-05,69.3,44.61,69.3,94.0,0.82,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-06,68.38,43.68,68.38,93.08,0.93,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-07,86.34,61.64,86.34,111.04,0.85,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-08,88.46,63.76,88.46,113.16,0.82,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-09,69.45,44.75,69.45,94.15,0.88,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-10,67.65,42.95,67.65,92.35,0.84,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-11,71.68,46.98,71.68,96.38,0.91,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-12,66.73,42.03,66.73,91.42,0.91,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-13,69.13,44.43,69.13,93.83,0.93,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-14,87.05,62.35,87.05,111.75,0.84,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-15,91.82,67.13,91.82,116.52,0.82,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-16,67.56,42.87,67.56,92.26,0.88,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-17,66.66,41.96,66.66,91.36,0.84,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-18,74.35,49.65,74.35,99.05,0.89,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-19,65.36,40.66,65.36,90.06,0.8,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-20,73.94,49.25,73.94,98.64,0.89,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-21,89.61,64.91,89.61,114.31,0.92,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-22,88.96,64.26,88.96,113.66,0.88,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-23,64.76,40.06,64.76,89.46,0.83,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-24,77.78,53.08,77.78,102.47,0.82,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-25,70.3,45.6,70.3,95.0,0.77,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-26,76.26,51.57,76.26,100.96,0.87,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-27,73.21,48.51,73.21,97.91,0.78,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-28,92.62,67.92,92.62,117.32,0.87,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-29,93.52,68.82,93.52,118.22,0.81,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-30,68.49,43.79,68.49,93.19,0.79,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-03-31,64.47,39.77,64.47,89.17,0.85,v1.0,2026-03-02 14:05:59
SKU-013,Store-PHX,2026-04-01,73.58,48.88,73.58,98.28,0.95,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-03,103.05,56.48,103.05,149.62,0.81,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-04,103.64,57.07,103.64,150.21,0.85,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-05,103.26,56.69,103.26,149.83,0.82,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-06,103.87,57.3,103.87,150.44,0.93,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-07,128.55,81.98,128.55,175.12,0.87,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-08,131.04,84.47,131.04,177.61,0.78,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-09,104.69,58.12,104.69,151.26,0.82,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-10,104.85,58.28,104.85,151.42,0.81,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-11,100.88,54.31,100.88,147.45,0.75,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-12,109.34,62.77,109.34,155.91,0.89,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-13,105.23,58.66,105.23,151.8,0.92,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-14,138.0,91.43,138.0,184.57,0.91,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-15,127.16,80.59,127.16,173.73,0.94,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-16,104.84,58.27,104.84,151.41,0.81,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-17,105.47,58.9,105.47,152.04,0.83,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-18,102.37,55.8,102.37,148.94,0.83,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-19,113.69,67.12,113.69,160.26,0.86,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-20,109.21,62.64,109.21,155.78,0.91,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-21,131.1,84.53,131.1,177.67,0.93,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-22,132.28,85.71,132.28,178.85,0.86,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-23,109.51,62.94,109.51,156.08,0.84,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-24,116.05,69.48,116.05,162.62,0.91,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-25,104.28,57.71,104.28,150.85,0.78,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-26,103.06,56.49,103.06,149.63,0.81,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-27,95.73,49.16,95.73,142.3,0.9,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-28,142.9,96.33,142.9,189.47,0.82,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-29,143.19,96.62,143.19,189.76,0.89,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-30,100.51,53.94,100.51,147.08,0.94,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-03-31,118.47,71.9,118.47,165.04,0.84,v1.0,2026-03-02 14:05:59
SKU-014,Store-NYC,2026-04-01,111.34,64.77,111.34,157.91,0.83,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-03,78.7,44.67,78.7,112.74,0.78,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-04,79.2,45.17,79.2,113.23,0.94,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-05,78.43,44.4,78.43,112.46,0.78,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-06,79.44,45.4,79.44,113.47,0.94,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-07,101.21,67.18,101.21,135.24,0.79,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-08,100.1,66.07,100.1,134.14,0.84,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-09,79.72,45.69,79.72,113.76,0.81,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-10,79.4,45.37,79.4,113.43,0.91,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-11,81.06,47.03,81.06,115.09,0.84,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-12,79.67,45.64,79.67,113.7,0.89,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-13,78.63,44.59,78.63,112.66,0.77,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-14,101.68,67.65,101.68,135.72,0.93,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-15,103.64,69.6,103.64,137.67,0.89,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-16,85.1,51.07,85.1,119.13,0.84,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-17,79.44,45.41,79.44,113.48,0.79,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-18,75.41,41.38,75.41,109.44,0.95,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-19,78.39,44.35,78.39,112.42,0.92,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-20,86.21,52.18,86.21,120.24,0.86,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-21,107.44,73.41,107.44,141.48,0.81,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-22,111.0,76.96,111.0,145.03,0.81,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-23,80.53,46.5,80.53,114.56,0.85,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-24,77.59,43.55,77.59,111.62,0.92,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-25,78.78,44.75,78.78,112.81,0.79,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-26,86.93,52.9,86.93,120.97,0.76,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-27,87.41,53.38,87.41,121.44,0.95,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-28,90.81,56.77,90.81,124.84,0.9,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-29,91.63,57.6,91.63,125.67,0.84,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-30,73.61,39.58,73.61,107.65,0.79,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-03-31,92.86,58.83,92.86,126.89,0.76,v1.0,2026-03-02 14:05:59
SKU-014,Store-LA,2026-04-01,75.24,41.2,75.24,109.27,0.95,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-03,88.57,55.71,88.57,121.43,0.84,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-04,89.31,56.44,89.31,122.17,0.76,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-05,89.18,56.31,89.18,122.04,0.8,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-06,90.47,57.6,90.47,123.33,0.78,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-07,109.83,76.96,109.83,142.69,0.78,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-08,112.09,79.22,112.09,144.95,0.8,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-09,88.49,55.62,88.49,121.35,0.88,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-10,88.46,55.6,88.46,121.32,0.8,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-11,86.72,53.86,86.72,119.58,0.83,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-12,85.38,52.52,85.38,118.24,0.78,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-13,88.61,55.75,88.61,121.47,0.78,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-14,116.74,83.88,116.74,149.6,0.93,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-15,112.29,79.43,112.29,145.15,0.77,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-16,95.15,62.29,95.15,128.01,0.92,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-17,91.89,59.03,91.89,124.75,0.78,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-18,84.3,51.44,84.3,117.16,0.88,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-19,88.44,55.58,88.44,121.3,0.9,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-20,84.55,51.69,84.55,117.42,0.86,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-21,113.07,80.21,113.07,145.94,0.89,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-22,123.21,90.35,123.21,156.08,0.86,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-23,94.33,61.47,94.33,127.19,0.91,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-24,95.81,62.95,95.81,128.67,0.78,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-25,87.29,54.43,87.29,120.15,0.83,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-26,97.01,64.15,97.01,129.87,0.85,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-27,95.95,63.09,95.95,128.81,0.94,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-28,116.96,84.09,116.96,149.82,0.91,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-29,128.65,95.79,128.65,161.51,0.76,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-30,104.29,71.43,104.29,137.15,0.78,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-03-31,97.84,64.98,97.84,130.71,0.94,v1.0,2026-03-02 14:05:59
SKU-014,Store-CHI,2026-04-01,87.45,54.58,87.45,120.31,0.85,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-03,59.42,38.95,59.42,79.89,0.9,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-04,59.66,39.19,59.66,80.13,0.81,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-05,59.37,38.9,59.37,79.83,0.84,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-06,59.93,39.47,59.93,80.4,0.82,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-07,77.49,57.02,77.49,97.95,0.82,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-08,77.3,56.83,77.3,97.76,0.88,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-09,59.41,38.94,59.41,79.87,0.75,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-10,60.22,39.76,60.22,80.69,0.85,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-11,61.12,40.65,61.12,81.58,0.85,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-12,57.91,37.44,57.91,78.38,0.84,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-13,59.77,39.3,59.77,80.24,0.91,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-14,75.9,55.43,75.9,96.36,0.9,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-15,72.73,52.27,72.73,93.2,0.88,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-16,57.14,36.68,57.14,77.61,0.76,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-17,61.64,41.18,61.64,82.11,0.81,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-18,57.59,37.12,57.59,78.05,0.8,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-19,56.91,36.45,56.91,77.38,0.86,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-20,59.24,38.77,59.24,79.7,0.93,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-21,75.41,54.95,75.41,95.88,0.91,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-22,80.16,59.69,80.16,100.62,0.75,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-23,56.12,35.65,56.12,76.58,0.86,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-24,60.27,39.81,60.27,80.74,0.93,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-25,60.8,40.34,60.8,81.27,0.83,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-26,55.02,34.56,55.02,75.49,0.76,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-27,62.03,41.57,62.03,82.5,0.81,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-28,86.82,66.35,86.82,107.28,0.9,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-29,76.52,56.05,76.52,96.98,0.86,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-30,55.2,34.74,55.2,75.67,0.95,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-03-31,67.55,47.09,67.55,88.02,0.87,v1.0,2026-03-02 14:05:59
SKU-014,Store-HOU,2026-04-01,58.38,37.91,58.38,78.84,0.9,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-03,101.15,66.22,101.15,136.08,0.79,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-04,100.16,65.23,100.16,135.09,0.86,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-05,102.39,67.46,102.39,137.32,0.77,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-06,101.61,66.68,101.61,136.54,0.9,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-07,127.09,92.17,127.09,162.02,0.85,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-08,128.11,93.19,128.11,163.04,0.86,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-09,102.79,67.86,102.79,137.72,0.76,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-10,102.48,67.55,102.48,137.41,0.85,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-11,104.77,69.85,104.77,139.7,0.77,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-12,97.48,62.56,97.48,132.41,0.76,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-13,103.47,68.54,103.47,138.39,0.9,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-14,126.55,91.62,126.55,161.47,0.8,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-15,122.45,87.53,122.45,157.38,0.83,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-16,96.84,61.91,96.84,131.77,0.87,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-17,109.2,74.27,109.2,144.13,0.84,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-18,102.32,67.39,102.32,137.24,0.86,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-19,97.77,62.85,97.77,132.7,0.77,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-20,99.69,64.76,99.69,134.61,0.85,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-21,139.36,104.43,139.36,174.29,0.8,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-22,136.4,101.48,136.4,171.33,0.83,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-23,110.56,75.63,110.56,145.49,0.77,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-24,108.15,73.22,108.15,143.07,0.87,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-25,102.47,67.54,102.47,137.4,0.83,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-26,109.97,75.04,109.97,144.9,0.84,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-27,104.08,69.15,104.08,139.0,0.77,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-28,127.75,92.82,127.75,162.68,0.93,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-29,131.68,96.76,131.68,166.61,0.94,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-30,118.33,83.4,118.33,153.26,0.84,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-03-31,107.18,72.25,107.18,142.1,0.78,v1.0,2026-03-02 14:05:59
SKU-014,Store-PHX,2026-04-01,94.11,59.18,94.11,129.04,0.86,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-03,55.45,37.17,55.45,73.74,0.94,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-04,55.36,37.08,55.36,73.65,0.86,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-05,55.18,36.9,55.18,73.47,0.81,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-06,56.65,38.36,56.65,74.93,0.77,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-07,70.91,52.63,70.91,89.2,0.76,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-08,69.03,50.75,69.03,87.31,0.94,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-09,54.86,36.57,54.86,73.14,0.89,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-10,55.81,37.52,55.81,74.09,0.93,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-11,56.13,37.84,56.13,74.41,0.86,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-12,53.99,35.71,53.99,72.27,0.85,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-13,53.7,35.42,53.7,71.99,0.94,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-14,68.79,50.5,68.79,87.07,0.93,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-15,68.16,49.88,68.16,86.44,0.79,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-16,57.39,39.11,57.39,75.68,0.95,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-17,54.11,35.83,54.11,72.4,0.77,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-18,56.59,38.3,56.59,74.87,0.91,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-19,59.71,41.43,59.71,77.99,0.95,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-20,55.33,37.05,55.33,73.61,0.83,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-21,70.35,52.06,70.35,88.63,0.79,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-22,68.65,50.36,68.65,86.93,0.89,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-23,57.96,39.67,57.96,76.24,0.94,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-24,54.18,35.9,54.18,72.47,0.89,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-25,53.57,35.29,53.57,71.85,0.83,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-26,56.79,38.51,56.79,75.07,0.78,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-27,52.0,33.72,52.0,70.28,0.79,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-28,79.2,60.92,79.2,97.49,0.83,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-29,64.61,46.33,64.61,82.89,0.79,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-30,52.86,34.58,52.86,71.14,0.88,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-03-31,53.3,35.01,53.3,71.58,0.87,v1.0,2026-03-02 14:05:59
SKU-015,Store-NYC,2026-04-01,57.85,39.57,57.85,76.14,0.78,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-03,62.39,33.67,62.39,91.1,0.75,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-04,62.97,34.25,62.97,91.68,0.8,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-05,62.84,34.13,62.84,91.56,0.94,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-06,63.61,34.89,63.61,92.32,0.86,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-07,79.44,50.73,79.44,108.16,0.8,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-08,77.95,49.24,77.95,106.67,0.76,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-09,61.12,32.4,61.12,89.83,0.76,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-10,63.58,34.87,63.58,92.3,0.83,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-11,61.23,32.51,61.23,89.94,0.93,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-12,64.33,35.62,64.33,93.05,0.9,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-13,60.53,31.81,60.53,89.24,0.87,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-14,81.95,53.23,81.95,110.67,0.93,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-15,84.86,56.14,84.86,113.57,0.86,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-16,60.26,31.55,60.26,88.98,0.94,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-17,66.49,37.77,66.49,95.2,0.9,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-18,62.93,34.21,62.93,91.64,0.85,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-19,61.88,33.16,61.88,90.6,0.88,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-20,59.73,31.02,59.73,88.45,0.8,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-21,82.69,53.98,82.69,111.41,0.82,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-22,83.16,54.45,83.16,111.88,0.92,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-23,63.86,35.14,63.86,92.58,0.92,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-24,60.69,31.97,60.69,89.4,0.79,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-25,63.83,35.11,63.83,92.55,0.89,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-26,65.45,36.74,65.45,94.17,0.79,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-27,59.61,30.89,59.61,88.32,0.83,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-28,83.05,54.34,83.05,111.77,0.83,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-29,74.1,45.39,74.1,102.82,0.87,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-30,72.15,43.43,72.15,100.86,0.81,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-03-31,58.33,29.62,58.33,87.05,0.76,v1.0,2026-03-02 14:05:59
SKU-015,Store-LA,2026-04-01,63.27,34.55,63.27,91.98,0.91,v1.0,2026-03-02 14:05:59
SKU-015,Store-CHI,2026-03-03,63.29,34.75,63.29,91.83,0.92,v1.0,2026-03-02 14:05:59
SKU-015,Store-CHI,2026-03-04,63.75,35.21,63.75,92.29,0.79,v1.0,2026-03-02 14:05:59
